name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Boulder,2023-10-22,73.5,42.7,57.6,73.5,39.3,57.4,33.1,42.3,0,0,0,,0,0,17.2,5.8,112.5,1013.2,4,9.8,181.2,15.8,7,10,2023-10-22T07:18:56,2023-10-22T18:11:41,0.28,Clear,Clear conditions throughout the day.,clear-day,"KLMO,D5993,72053300160,ATC01,KBDU,99999994075"
Boulder,2023-10-23,77,42.7,58.6,77,42.7,58.4,30.8,38.3,0,0,0,,0,0,12.8,6.6,306.2,1009.3,2,9.8,170.9,14.8,6,10,2023-10-23T07:20:02,2023-10-23T18:10:18,0.32,Clear,Clear conditions throughout the day.,clear-day,"KLMO,D5993,72053300160,ATC01,KBDU,99999994075"
Boulder,2023-10-24,68,44.4,54.6,68,42.1,54.4,34.7,48.1,0,0,0,,0,0,10.3,5.6,193.2,1012.6,18.1,9.8,99,8.6,6,10,2023-10-24T07:21:08,2023-10-24T18:08:57,0.35,Clear,Clear conditions throughout the day.,clear-day,"KLMO,D5993,72053300160,ATC01,KBDU,99999994075"
Boulder,2023-10-25,60.9,37.7,50.1,60.9,35.4,49.6,40.3,71.1,0,0,0,,0,0,11.4,6.8,5.7,1012.9,20.7,8.9,152.7,13.3,6,10,2023-10-25T07:22:14,2023-10-25T18:07:36,0.39,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KLMO,D5993,72053300160,ATC01,KBDU,99999994075"
Boulder,2023-10-26,46.4,37.4,41.9,46.2,32.8,40,39.6,91.7,0,0,0,,0,0,15,11,42.6,1012.2,75.1,7.2,30.2,2.6,2,10,2023-10-26T07:23:20,2023-10-26T18:06:17,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLMO,D5993,72053300160,ATC01,KBDU,99999994075"
Boulder,2023-10-27,41.1,28.5,33.9,39.3,23.4,31.4,26.9,76.7,0,0,0,,0,0,16.1,9,46.1,1021.2,62,9.7,80.9,6.9,5,10,2023-10-27T07:24:27,2023-10-27T18:04:59,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLMO,D5993,72053300160,ATC01,KBDU,99999994075"
Boulder,2023-10-28,32,26.6,28.4,32,17.7,23.8,23.8,83.4,0.035,100,45.83,"rain,snow",6.9,0.8,11.4,10.1,6.3,1021.1,82.8,6.6,31.5,2.5,2,10,2023-10-28T07:25:34,2023-10-28T18:03:42,0.5,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"KLMO,D5993,72053300160,ATC01,KBDU,99999994075"
Boulder,2023-10-29,32.1,19.3,24.7,32.1,14.5,21.2,18.9,79.9,0.009,100,16.67,"rain,snow",10.5,5.6,10.3,6.8,329.7,1028.1,70.4,5.6,12,1.1,0,10,2023-10-29T07:26:42,2023-10-29T18:02:26,0.53,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"KLMO,D5993,72053300160,ATC01,KBDU,99999994075"
Boulder,2023-10-30,39.4,13.8,26.9,39.4,10.4,25.3,15.3,63.8,0,0,0,,0,3.3,16.1,4.8,237.7,1026,0,9.9,160.7,13.8,6,10,2023-10-30T07:27:49,2023-10-30T18:01:12,0.56,Clear,Clear conditions throughout the day.,clear-day,"KLMO,D5993,72053300160,ATC01,KBDU,99999994075"
Boulder,2023-10-31,48.3,22.9,34.5,47.4,19.9,33.5,19.2,55.6,0,0,0,,0,0.2,16.1,5.7,269.5,1026.3,0,9.9,167.6,14.5,6,10,2023-10-31T07:28:57,2023-10-31T17:59:59,0.59,Clear,Clear conditions throughout the day.,clear-day,"KLMO,D5993,72053300160,ATC01,KBDU,99999994075"
Boulder,2023-11-01,60.7,31.8,44.8,60.7,25,43.6,22.7,46.3,0,0,0,,0,0,16.1,14.4,239.9,1020.9,0,9.9,51.1,4.2,2,10,2023-11-01T07:30:05,2023-11-01T17:58:47,0.63,Clear,Clear conditions throughout the day.,clear-day,"KLMO,D5993,72053300160,ATC01,KBDU,99999994075,72053800164"
Boulder,2023-11-02,68.1,33.6,50.7,68.1,30.5,50.1,23.5,38.1,0,0,0,,0,0,27.5,11.2,218.4,1018.7,0,9.9,148.5,13,6,10,2023-11-02T07:31:14,2023-11-02T17:57:37,0.66,Clear,Clear conditions throughout the day.,clear-day,"KLMO,D5993,72053300160,ATC01,KBDU,99999994075,72053800164"
Boulder,2023-11-03,69.9,49.8,60.3,69.9,49.8,60.3,25.6,27.5,0,0,0,,0,0,28.9,19.7,276.9,1019.3,25.9,9.9,126.3,10.9,6,10,2023-11-03T07:32:22,2023-11-03T17:56:28,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLMO,D5993,72053300160,ATC01,KBDU,99999994075"
Boulder,2023-11-04,66.3,37.3,51,66.3,33.7,50.3,29.9,47.4,0,0,0,,0,0,18.3,5.9,151.8,1022.2,0.1,9.9,153.2,13.2,6,10,2023-11-04T07:33:31,2023-11-04T17:55:21,0.72,Clear,Clear conditions throughout the day.,clear-day,"KLMO,D5993,72053300160,ATC01,KBDU,99999994075"
Boulder,2023-11-05,77,44.5,60,77,42.1,59.7,24.7,30.9,0,0,0,,0,0,32.2,17.2,238.9,1014.3,0,9.9,144.1,13.3,6,10,2023-11-05T06:34:40,2023-11-05T16:54:15,0.75,Clear,Clear conditions throughout the day.,clear-day,"KLMO,D5993,72053300160,ATC01,KBDU,99999994075"
Boulder,2023-11-06,71.4,41,54.9,71.4,35.9,54.3,24.7,33.2,0,0,0,,0,0,20.8,7.7,220.6,1012.2,0,9.9,138.5,12.1,6,10,2023-11-06T06:35:49,2023-11-06T16:53:11,0.79,Clear,Clear conditions throughout the day.,clear-day,"KLMO,D5993,72053300160,ATC01,KBDU,99999994075,72053800164"
Boulder,2023-11-07,73.5,44.3,56.3,73.5,42.9,55.9,24,31.9,0,0,0,,0,0,21.9,9.2,61.8,1009.2,7.9,9.9,161.4,13.9,6,10,2023-11-07T06:36:58,2023-11-07T16:52:09,0.82,Clear,Clear conditions throughout the day.,clear-day,"KLMO,D5993,72053300160,ATC01,KBDU,99999994075"
Boulder,2023-11-08,44.7,35.7,39.7,44.5,28.3,36,32.8,77,0.007,100,29.17,rain,1.1,0,18.3,13.4,229.2,1019.2,89.4,9.9,39.1,3.4,4,10,2023-11-08T06:38:08,2023-11-08T16:51:08,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"KLMO,D5993,72053300160,ATC01,KBDU,99999994075"
Boulder,2023-11-09,50.1,30.1,38.4,50.1,26.7,37,24.7,62,0,0,0,"rain,snow",0.1,0,11.4,6.8,177.7,1023.7,4.2,9.9,151.9,13.2,6,10,2023-11-09T06:39:17,2023-11-09T16:50:08,0.88,Clear,Clear conditions throughout the day.,clear-day,"KLMO,D5993,72053300160,ATC01,KBDU,99999994075"
Boulder,2023-11-10,55.5,14.1,38.6,55.5,0.7,36.8,12.7,39.5,0,0,0,,0,0,11.4,11.3,204.3,1020.3,0,9.9,152.1,13.2,6,10,2023-11-10T06:40:27,2023-11-10T16:49:10,0.92,Clear,Clear conditions throughout the day.,clear-day,"KLMO,72038500419,D5993,72053300160,ATC01,KBDU,99999994075"
Boulder,2023-11-11,59.2,31.8,46.7,59.2,30.6,45.4,11.9,26.5,0,0,0,,0,0,25.3,14.6,244.2,1019.7,0,9.9,136.5,11.8,6,10,2023-11-11T06:41:36,2023-11-11T16:48:14,0.95,Clear,Clear conditions throughout the day.,clear-day,"KLMO,D5993,72053300160,ATC01,KBDU,99999994075"
Boulder,2023-11-12,62.7,37.3,48.5,62.7,36.1,47.6,14.6,26.8,0,0,0,,0,0,12.8,7,287.1,1025.3,0,9.9,146.3,12.5,6,10,2023-11-12T06:42:46,2023-11-12T16:47:20,0.98,Clear,Clear conditions throughout the day.,clear-day,"KLMO,D5993,72053300160,ATC01,KBDU,99999994075"
Boulder,2023-11-13,62.7,30,44.9,62.7,30,44.7,19.6,39.1,0,0,0,,0,0,11.4,4.5,208.7,1023.4,0,9.9,138.6,12,5,10,2023-11-13T06:43:55,2023-11-13T16:46:28,0,Clear,Clear conditions throughout the day.,clear-day,"KLMO,72053300160,BTAC2,ATC01,KBDU,99999994075"
Boulder,2023-11-14,71.7,39.1,57,71.7,34.8,56.4,13.7,20.4,0,0,0,,0,0,20.8,12.2,253.1,1019.3,0,9.9,139.3,12,6,10,2023-11-14T06:45:04,2023-11-14T16:45:37,0.05,Clear,Clear conditions throughout the day.,clear-day,"KLMO,72053300160,BTAC2,ATC01,KBDU,99999994075"
Boulder,2023-11-15,64.5,39.2,50.2,64.5,37,49.6,17.7,28.8,0,0,0,,0,0,11.4,5.5,230.8,1019.7,0,9.9,109,9.3,5,10,2023-11-15T06:46:14,2023-11-15T16:44:48,0.09,Clear,Clear conditions throughout the day.,clear-day,"KLMO,72053300160,BTAC2,ATC01,KBDU,99999994075"
Boulder,2023-11-16,68.1,40.2,53.9,68.1,36.6,53.1,27.5,39.5,0.005,100,20.83,rain,0,0,39.7,27.2,265,1012.8,31.7,9.9,117.1,10.1,6,10,2023-11-16T06:47:23,2023-11-16T16:44:02,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KLMO,72038500419,D5993,72053300160,BTAC2,ATC01,KBDU,99999994075,72053800164"
Boulder,2023-11-17,59.1,35.7,46.1,59.1,32.8,45.3,35.1,69.7,0,0,0,,0,0,11.4,5.9,355.2,1019.4,36.5,9.2,133.3,11.4,5,10,2023-11-17T06:48:31,2023-11-17T16:43:17,0.16,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KLMO,D5993,72053300160,ATC01,KBDU,99999994075"
Boulder,2023-11-18,59,35.4,46.1,59,30.6,44.9,28.1,51.9,0.001,100,4.17,rain,0,0,25.3,5.8,249.9,1015.7,15.7,9.9,111.3,9.8,6,10,2023-11-18T06:49:40,2023-11-18T16:42:33,0.19,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"KLMO,D5993,72053300160,ATC01,KBDU,99999994075"
Boulder,2023-11-19,53.7,37.3,46.9,53.7,33.6,45.4,28.1,48.9,0.001,100,4.17,rain,0,0,20.8,9.9,272.3,1008.8,30.5,9.9,58.4,5.1,3,10,2023-11-19T06:50:48,2023-11-19T16:41:52,0.23,"Rain, Partially cloudy",Becoming cloudy in the afternoon with early morning rain.,rain,"KLMO,D5993,72053300160,ATC01,KBDU,99999994075"
Boulder,2023-11-20,48.3,35.6,43.1,42.9,31.6,39.5,24.9,48.9,0,0,0,,0,0,26.2,20.3,4.3,1022.4,86.4,9.8,33,2.9,2,10,2023-11-20T06:51:56,2023-11-20T16:41:13,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLMO,D5993,72053300160,ATC01,KBDU,99999994075,E4338"
Boulder,2023-11-21,55.6,30,41.8,55.6,27.3,40.7,18.8,44.4,0,0,0,,0,0,12.8,5.7,179.4,1030,0.2,9.9,134.7,11.6,5,10,2023-11-21T06:53:04,2023-11-21T16:40:36,0.3,Clear,Clear conditions throughout the day.,clear-day,"KLMO,D5993,72053300160,ATC01,KBDU,99999994075"
Boulder,2023-11-22,64.5,35.3,49.4,64.5,35.3,49.2,15.9,28.1,0,0,0,,0,0,16.1,9.8,266.4,1019.1,0,9.9,138.1,12.1,5,10,2023-11-22T06:54:11,2023-11-22T16:40:01,0.34,Clear,Clear conditions throughout the day.,clear-day,"KLMO,D5993,72053300160,ATC01,KBDU,99999994075"
Boulder,2023-11-23,40.8,24.8,34.9,37.5,16.9,31,22.9,63.5,0.004,100,16.67,"rain,snow",2.3,0.1,17.2,8,53.3,1019.9,60.4,9.2,26.9,2.3,2,10,2023-11-23T06:55:18,2023-11-23T16:39:28,0.37,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,snow,"KLMO,D5993,72053300160,ATC01,KBDU,99999994075"
Boulder,2023-11-24,23.1,17.6,20.3,21.2,8.4,14.4,18.6,93.1,0,0,0,snow,4.7,4.2,11.4,6.8,31.2,1021.6,100,6.2,7.4,0.6,0,10,2023-11-24T06:56:24,2023-11-24T16:38:57,0.41,Overcast,Cloudy skies throughout the day.,cloudy,"KLMO,D5993,72053300160,ATC01,KBDU,99999994075"
Boulder,2023-11-25,24.8,14.1,18.9,23,8.5,16.3,15.8,87.9,0.001,100,4.17,snow,2.2,7.1,11.4,5.8,26.7,1017.5,83.6,6.2,12.9,1.2,1,10,2023-11-25T06:57:29,2023-11-25T16:38:29,0.44,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,snow,"KLMO,72038500419,72053300160,ATC01,KBDU,99999994075,C7944"
Boulder,2023-11-26,35.7,13.9,24.4,35.7,1.9,19.9,12.9,69.3,0.008,100,4.17,"rain,snow",0,5,15,8.1,274.5,1021.6,1.9,9.9,132.6,11.6,5,10,2023-11-26T06:58:34,2023-11-26T16:38:02,0.48,"Snow, Rain",Clear conditions throughout the day with morning rain or snow.,rain,"KLMO,72038500419,D5993,72053300160,ATC01,99999994075,KBDU,72053800164"
Boulder,2023-11-27,42.8,13.8,29.4,42.7,4.8,26.7,14.7,59.1,0,0,0,,0,1.2,17.2,10.8,210.3,1022.9,0.1,9.9,128.3,11.1,5,10,2023-11-27T06:59:38,2023-11-27T16:37:38,0.5,Clear,Clear conditions throughout the day.,clear-day,"KLMO,72038500419,D5993,72053300160,ATC01,KBDU,99999994075,72053800164"
Boulder,2023-11-28,46.5,26.2,37.2,46.5,21.9,34.1,15.6,43.4,0,0,0,,0,0,25.3,14.3,265.1,1021.4,0,9.9,129.8,11.1,5,10,2023-11-28T07:00:42,2023-11-28T16:37:15,0.55,Clear,Clear conditions throughout the day.,clear-day,"KLMO,D5993,72053300160,ATC01,KBDU,99999994075"
Boulder,2023-11-29,53.1,26.2,36.4,53.1,20.6,35.1,14.2,42.6,0,0,0,,0,0,12.8,4.7,296.7,1012.6,0.6,9.9,98.8,8.7,4,10,2023-11-29T07:01:44,2023-11-29T16:36:55,0.58,Clear,Clear conditions throughout the day.,clear-day,"KLMO,72038500419,D5993,72053300160,ATC01,KBDU,99999994075,72053800164"
Boulder,2023-11-30,35.7,26.4,31.1,33,23,28.5,17.4,57.1,0,0,0,,0,0,9.2,7.8,353.1,1010,10.3,9.9,102.1,8.9,5,10,2023-11-30T07:02:46,2023-11-30T16:36:37,0.61,Clear,Clear conditions throughout the day.,clear-day,"KLMO,D5993,72053300160,ATC01,KBDU,99999994075"
Boulder,2023-12-01,37.5,22.9,28.6,37.4,20.7,27.4,23.7,82.9,0,0,0,,0,0,9.2,4.8,57.6,1007.6,14.1,9.9,89.2,7.8,5,10,2023-12-01T07:03:47,2023-12-01T16:36:22,0.64,Clear,Clear conditions throughout the day.,clear-day,"KLMO,D5993,72053300160,ATC01,KBDU,99999994075,C7944"
Boulder,2023-12-02,41,22.9,34.8,34.8,15.8,27.6,12.8,44.1,0.001,100,4.17,rain,0,0,58.8,40.2,268.3,1007.9,10.4,9.9,116.5,10,5,10,2023-12-02T07:04:47,2023-12-02T16:36:08,0.67,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"KLMO,D5993,72053300160,ATC01,KBDU,99999994075"
Boulder,2023-12-03,41,31.9,35.6,35.7,27.1,31,24,64.7,0.025,100,79.17,"rain,snow",0.5,0,28.9,15.9,222.5,1010.5,54.7,9.4,37.7,3.3,2,10,2023-12-03T07:05:46,2023-12-03T16:35:57,0.71,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"KLMO,D5993,72053300160,ATC01,KBDU,99999994075"
Boulder,2023-12-04,59.1,28.4,44.3,59.1,22.4,41.8,21.9,45.5,0.003,100,12.5,"rain,snow",0,0,40.3,19.5,326.6,1016.9,0.1,9.9,75.6,6.5,4,10,2023-12-04T07:06:44,2023-12-04T16:35:48,0.75,"Snow, Rain",Clear conditions throughout the day with early morning snow or rain.,rain,"KLMO,D5993,72053300160,ATC01,KBDU,99999994075"
Boulder,2023-12-05,60.7,30,43.7,60.7,23.1,42.2,28.8,61.9,0,0,0,,0,0,27.5,15.3,301.3,1024.4,0,9.9,113.1,9.8,5,10,2023-12-05T07:07:41,2023-12-05T16:35:41,0.77,Clear,Clear conditions throughout the day.,clear-day,"KLMO,D5993,72053300160,ATC01,KBDU,99999994075"
Boulder,2023-12-06,64.4,33.5,45.3,64.4,31.4,44.7,24.5,46.7,0,0,0,,0,0,16.1,4.7,278.5,1019.6,0,9.9,120.7,10.4,5,10,2023-12-06T07:08:37,2023-12-06T16:35:37,0.8,Clear,Clear conditions throughout the day.,clear-day,"KLMO,D5993,72053300160,ATC01,KBDU,99999994075,C7944"
Boulder,2023-12-07,60.9,35.4,51.2,60.9,32.7,50.1,17.6,27.5,0,0,0,,0,0,43.9,30.1,240.6,1006.1,12.4,9.9,121.8,10.5,5,10,2023-12-07T07:09:31,2023-12-07T16:35:35,0.83,Clear,Clear conditions throughout the day.,wind,"KLMO,D5993,72053300160,ATC01,KBDU,99999994075"
Boulder,2023-12-08,44.7,28.5,36.5,38.7,23.5,32.4,22.1,58.8,0.015,100,25,"rain,snow",5.8,0.2,23,15.8,354.7,1009.9,54.7,8.1,47.1,4,2,10,2023-12-08T07:10:24,2023-12-08T16:35:35,0.87,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"KLMO,D5993,72053300160,ATC01,KBDU,99999994075,72053800164,C7944"
Boulder,2023-12-09,34.1,22.1,28.4,34.1,15.9,26.3,19.8,71.9,0.008,100,16.67,"rain,snow",2.1,2.5,33.3,6.5,226.6,1024.9,35.5,8.3,23.2,2,1,10,2023-12-09T07:11:16,2023-12-09T16:35:37,0.9,"Snow, Rain, Partially cloudy",Clearing in the afternoon with rain or snow clearing later.,snow,"KLMO,72038500419,D5993,72053300160,ATC01,KBDU,99999994075,72053800164"
Boulder,2023-12-10,49.7,18.1,37.9,48.1,13.7,33.1,18.3,46.9,0.005,100,8.33,"rain,snow",0,0.3,39.1,25.3,332.3,1017.3,14.1,9.9,84.7,7.5,4,10,2023-12-10T07:12:06,2023-12-10T16:35:41,0.93,"Snow, Rain",Clear conditions throughout the day with rain or snow.,rain,"KLMO,D5993,72053300160,ATC01,KBDU,99999994075,72053800164"
Boulder,2023-12-11,46.8,32.4,39.5,44.4,28.6,37.1,26.8,61.6,0.003,100,12.5,"rain,snow",0,0,17.2,7.6,343,1019.9,50.9,9.9,94.6,8,5,10,2023-12-11T07:12:55,2023-12-11T16:35:48,0.96,"Snow, Rain, Partially cloudy",Becoming cloudy in the afternoon with rain or snow.,rain,"KLMO,D5993,72053300160,ATC01,KBDU,99999994075,72053800164"
Boulder,2023-12-12,35.7,30.2,31.9,35.7,24.5,29.3,31.3,97.4,0,0,0,,0,0,9.2,5.6,12.6,1023.9,100,7.3,10,0.9,1,10,2023-12-12T07:13:42,2023-12-12T16:35:57,0,Overcast,Cloudy skies throughout the day.,cloudy,"KLMO,D5993,72053300160,ATC01,KBDU,99999994075,72053800164"
Boulder,2023-12-13,34,30.3,32.4,34,26.9,31.8,30,91.2,0,0,0,"rain,snow",0.9,0.3,9.2,4.4,96.6,1028.2,99.5,8.9,21,1.7,1,10,2023-12-13T07:14:28,2023-12-13T16:36:09,0.03,Overcast,Cloudy skies throughout the day.,cloudy,"KLMO,72038500419,D5993,72053300160,ATC01,KBDU,99999994075,72053800164"
Boulder,2023-12-14,35.8,27.2,32.3,35.8,22.1,31.6,30.5,93.3,0,0,0,,0,0.8,12.8,4.3,348.7,1022.5,60.4,5.1,38.3,3.5,2,10,2023-12-14T07:15:12,2023-12-14T16:36:22,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLMO,72038500419,D5993,72053300160,ATC01,KBDU,99999994075,72053800164"
Boulder,2023-12-15,51.3,27.8,37.2,51.3,23.3,36.3,22.7,59.9,0,0,0,,0,0.2,18.3,7.2,238.3,1024.8,2.3,9.5,106.7,9.1,5,10,2023-12-15T07:15:55,2023-12-15T16:36:38,0.1,Clear,Clear conditions throughout the day.,clear-day,"KLMO,D5993,72053300160,ATC01,KBDU,99999994075,72053800164"
Boulder,2023-12-16,62.2,29.8,46,62.2,24.5,44.8,14.9,32.5,0,0,0,,0,0,34.4,17.1,269.8,1020.7,0,9.9,112.6,9.8,5,10,2023-12-16T07:16:36,2023-12-16T16:36:56,0.14,Clear,Clear conditions throughout the day.,clear-day,"KLMO,D5993,72053300160,ATC01,KBDU,99999994075,72053800164"
Boulder,2023-12-17,62,33.9,49.6,62,32.5,48.6,10.7,22.5,0,0,0,,0,0,30,17.2,289.2,1022.2,0,9.9,116.8,10.1,5,10,2023-12-17T07:17:15,2023-12-17T16:37:16,0.17,Clear,Clear conditions throughout the day.,clear-day,"KLMO,D5993,72053300160,ATC01,KBDU,99999994075,72053800164"
Boulder,2023-12-18,47.5,28.3,37.3,46.3,28.3,36.8,17.3,45.5,0,0,0,,0,0,15,6.2,297.8,1019.6,0,9.9,58,5.2,5,10,2023-12-18T07:17:52,2023-12-18T16:37:38,0.21,Clear,Clear conditions throughout the day.,clear-day,"KLMO,D5993,72053300160,ATC01,KBDU,99999994075,72053800164"
Boulder,2023-12-19,63.3,45.8,53.9,63.3,45.8,53.8,15,22.7,0,0,0,,0,0,34.4,12.3,269.1,1013.3,2.7,9.9,79.7,6.7,3,10,2023-12-19T07:18:28,2023-12-19T16:38:02,0.25,Clear,Clear conditions throughout the day.,clear-day,"KLMO,D5993,72053300160,ATC01,KBDU,99999994075,72053800164"
Boulder,2023-12-20,60.8,39.6,47.9,60.8,39.6,47.3,23.4,40,0,0,0,,0,0,10.3,6.8,124.5,1017.2,30.6,9.9,94.5,8.2,5,10,2023-12-20T07:19:02,2023-12-20T16:38:28,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLMO,D5993,72053300160,ATC01,KBDU,99999994075,72053800164"
Boulder,2023-12-21,60.9,36.4,47,60.9,36.4,46.5,24.5,43.4,0,0,0,,0,0,15,8.5,273.2,1020.5,26.8,9.9,91.2,7.9,5,10,2023-12-21T07:19:34,2023-12-21T16:38:57,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLMO,D5993,72053300160,ATC01,KBDU,99999994075,72053800164"
Boulder,2023-12-22,55.6,32.3,41.4,55.6,29.7,40.8,22.8,49.5,0,0,0,,0,0,11.4,5,300.9,1018.3,0,9.9,105.9,9,5,10,2023-12-22T07:20:03,2023-12-22T16:39:27,0.35,Clear,Clear conditions throughout the day.,clear-day,"KLMO,D5993,72053300160,ATC01,KBDU,99999994075,72053800164"
Boulder,2023-12-23,52.3,34,42.5,52.3,27.3,40.6,26.3,55,0.001,100,4.17,"rain,snow",0.7,0,19.7,10,13.1,1007.9,68.9,9.9,53.3,4.6,3,10,2023-12-23T07:20:31,2023-12-23T16:40:00,0.38,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,snow,"KLMO,D5993,72053300160,ATC01,KBDU,99999994075,72053800164"
Boulder,2023-12-24,33.3,21.2,28.7,33.3,21.2,25.4,20.5,72.7,0.005,100,16.67,"rain,snow",4.2,1.1,20.8,6.5,125.4,1017.8,82.1,7.3,27.7,2.3,2,10,2023-12-24T07:20:57,2023-12-24T16:40:34,0.42,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,snow,"KLMO,D5993,72053300160,ATC01,KBDU,99999994075,72053800164"
Boulder,2023-12-25,30.4,14.6,23.2,30.3,14.2,21.2,10.9,60.2,0,0,0,,0,1.2,24.2,7.3,230.3,1016.7,21.7,9.9,101.9,8.8,5,10,2023-12-25T07:21:21,2023-12-25T16:41:10,0.46,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KLMO,D5993,72053300160,ATC01,KBDU,99999994075,72053800164,C7944"
Boulder,2023-12-26,41.1,26.6,35.3,41.1,23.6,34.3,15.9,45.6,0,0,0,rain,0.5,0.4,24.2,5.5,288.7,1012.1,100,9.8,29.9,2.5,2,10,2023-12-26T07:21:43,2023-12-26T16:41:49,0.5,Overcast,Cloudy skies throughout the day.,cloudy,"KLMO,D5993,72053300160,ATC01,KBDU,99999994075,72053800164"
Boulder,2023-12-27,50.2,29.7,38.9,50.2,29.6,37.2,16.2,41.3,0,0,0,,0,0,21.9,8.5,88,1019.9,48.1,9.8,89.5,7.8,5,10,2023-12-27T07:22:02,2023-12-27T16:42:29,0.52,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KLMO,D5993,72053300160,ATC01,KBDU,99999994075,72053800164"
Boulder,2023-12-28,49.5,23.6,34.4,48.9,18.8,33.6,10.9,40.6,0,0,0,,0,0,12.8,5.9,139.6,1022.7,0,9.9,116,10.2,5,10,2023-12-28T07:22:20,2023-12-28T16:43:10,0.56,Clear,Clear conditions throughout the day.,clear-day,"KLMO,D5993,72038500419,72053300160,ATC01,KBDU,99999994075,72053800164"
Boulder,2023-12-29,55.4,29,39.4,55.4,25,37.6,9.8,31.3,0,0,0,,0,0,16.1,8,199.3,1023.1,0,9.9,116,10,5,10,2023-12-29T07:22:35,2023-12-29T16:43:54,0.59,Clear,Clear conditions throughout the day.,clear-day,"KLMO,72038500419,D5993,72053300160,ATC01,KBDU,99999994075,72053800164"
Boulder,2023-12-30,53.7,30.7,39.3,53.7,25.7,38.2,14.3,37.6,0,0,0,,0,0,16.1,5.3,277.2,1018.7,0,9.9,115.5,10,5,10,2023-12-30T07:22:49,2023-12-30T16:44:39,0.62,Clear,Clear conditions throughout the day.,clear-day,"KLMO,72038500419,D5993,72053300160,ATC01,KBDU,99999994075,72053800164,C7944"
Boulder,2023-12-31,41,28,33,41,26.5,32.6,20.2,59.5,0,0,0,,0,0,6.9,3.2,337.6,1019.6,0.2,9.9,78.5,6.7,5,10,2023-12-31T07:23:00,2023-12-31T16:45:26,0.65,Clear,Clear conditions throughout the day.,clear-day,"KLMO,72038500419,72053300160,ATC01,KBDU,99999994075,72053800164,C7944"
